source_event_id,financial_year,event_date,policy_id,product_code,product_name,region,distribution_channel,policy_status,written_premium_inr,premium_collected_inr,claim_flag,claim_amount_inr,claim_status,ceded_reinsurance_inr,commission_inr,insurance_revenue_inr
EVT00001828,2023,2023-06-17,POL00009,Health,Retail Health,Central,Bancassurance,Active,199040.27,191258.62,False,0,,11932.78,25810.88,182165.0
EVT00001829,2023,2023-03-19,POL00344,Travel,Travel,East,Broker,Expired,149431.42,138123.0,False,0,,7980.68,19536.82,142918.17
EVT00001830,2023,2023-11-15,POL00029,SME,SME Package,South,Broker,Active,57211.03,51064.1,False,0,,10182.87,7387.21,55498.13
EVT00001831,2023,2023-11-29,POL00134,SME,SME Package,Central,Bancassurance,Active,206790.83,203697.5,False,0,,44162.19,36490.63,201097.5
EVT00001832,2023,2023-08-09,POL00190,Travel,Travel,Central,Broker,Expired,26057.11,23834.97,True,44059.77,Repudiated,6115.76,2688.45,25808.71
EVT00001833,2023,2023-06-07,POL00293,Property,Commercial Property,West,Broker,Expired,146147.13,136374.99,False,0,,20038.8,23392.5,131012.57
EVT00001834,2023,2023-01-27,POL00252,Property,Commercial Property,North,Broker,Active,212445.41,194209.55,False,0,,50052.53,34109.09,183667.55
EVT00001835,2023,2023-12-06,POL00255,Travel,Travel,West,Broker,Active,23534.21,23478.78,False,0,,2770.61,1440.32,22036.02
EVT00001836,2023,2023-08-24,POL00092,Motor,Private Motor,South,Direct,Expired,165772.7,148525.24,False,0,,37669.51,19400.83,145715.27
EVT00001837,2023,2023-09-10,POL00021,Health,Retail Health,East,Broker,Expired,188578.23,156072.48,False,0,,25643.5,24357.03,182347.53
EVT00001838,2023,2023-11-08,POL00221,Motor,Private Motor,West,Bancassurance,Expired,172186.98,142709.14,True,300323.5,Open,44346.49,19139.73,154658.85
EVT00001839,2023,2023-05-11,POL00037,Travel,Travel,North,Direct,Active,155356.22,153842.03,True,151891.86,Settled,11424.45,14870.35,136540.69
EVT00001840,2023,2023-11-14,POL00019,SME,SME Package,North,Direct,Active,80994.39,71773.36,True,108179.91,Open,11848.53,12843.43,72010.96
EVT00001841,2023,2023-01-07,POL00201,Property,Commercial Property,South,Agent,Expired,17940.89,15661.93,False,0,,1169.27,923.42,15911.32
EVT00001842,2023,2023-04-02,POL00368,Property,Commercial Property,East,Direct,Active,66573.78,50236.16,False,0,,15395.99,10152.51,62039.42
EVT00001843,2023,2023-10-06,POL00042,SME,SME Package,North,Broker,Active,91455.12,72256.83,False,0,,24639.43,7408.89,82836.57
EVT00001844,2023,2023-07-15,POL00284,Travel,Travel,East,Agent,Active,121245.78,91311.64,False,0,,11789.25,17061.21,104705.61
EVT00001845,2023,2023-08-28,POL00145,Travel,Travel,Central,Broker,Expired,161143.48,134657.37,False,0,,17730.01,27592.64,151593.35
EVT00001846,2023,2023-01-22,POL00154,Property,Commercial Property,North,Agent,Expired,186171.5,162312.78,False,0,,63202.69,22822.87,185959.27
EVT00001847,2023,2023-04-24,POL00306,Health,Retail Health,North,Agent,Active,138408.33,122520.83,False,0,,35685.36,22857.36,123504.82
EVT00001848,2023,2023-07-24,POL00041,Motor,Private Motor,South,Broker,Expired,88257.33,68316.66,False,0,,19069.18,10848.06,79558.38
EVT00001849,2023,2023-06-10,POL00124,Health,Retail Health,North,Agent,Active,93494.91,77022.71,False,0,,23852.73,16680.66,81528.59
EVT00001850,2023,2023-03-12,POL00116,SME,SME Package,West,Agent,Active,209818.27,176423.51,True,182935.79,Open,64847.06,29008.74,199712.74
EVT00001851,2023,2023-08-04,POL00328,Health,Retail Health,North,Bancassurance,Expired,69326.4,64922.4,False,0,,15368.86,10038.14,64923.26
EVT00001852,2023,2023-01-07,POL00249,Travel,Travel,West,Broker,Expired,46118.02,38355.4,False,0,,7507.0,2322.54,40805.84
EVT00001853,2023,2023-01-25,POL00071,Travel,Travel,North,Direct,Active,87281.7,83200.29,False,0,,4519.56,14653.76,80957.31
EVT00001854,2023,2023-11-16,POL00170,Motor,Private Motor,West,Broker,Active,91911.67,78905.54,True,10150.13,Open,22435.07,9720.72,89670.22
EVT00001855,2023,2023-03-15,POL00280,SME,SME Package,North,Agent,Expired,132368.03,118878.58,False,0,,8949.49,19365.63,125202.18
EVT00001856,2023,2023-04-29,POL00187,Health,Retail Health,North,Direct,Active,153974.63,145020.72,False,0,,24837.38,17056.36,144677.39
EVT00001857,2023,2023-06-01,POL00058,SME,SME Package,South,Bancassurance,Active,140135.57,123790.37,True,218107.62,Repudiated,21671.27,21849.18,129478.19
EVT00001858,2023,2023-05-27,POL00339,Property,Commercial Property,East,Direct,Cancelled,133193.6,104459.15,False,0,,36515.02,23328.03,118838.98
EVT00001859,2023,2023-04-19,POL00169,Health,Retail Health,Central,Agent,Active,11453.48,10196.63,False,0,,2617.96,1090.62,10337.44
EVT00001860,2023,2023-01-27,POL00146,Property,Commercial Property,East,Bancassurance,Cancelled,41262.86,32678.89,False,0,,6655.63,2724.8,38889.41
EVT00001861,2023,2023-01-06,POL00162,Travel,Travel,West,Agent,Active,180062.94,139663.52,False,0,,16540.93,21684.78,153876.84
EVT00001862,2023,2023-02-06,POL00152,Travel,Travel,South,Bancassurance,Expired,94094.27,73654.21,False,0,,32772.24,9181.38,85134.13
EVT00001863,2023,2023-10-20,POL00192,Health,Retail Health,North,Agent,Active,152030.84,138150.74,True,137529.44,Open,22015.59,8668.18,141234.2
EVT00001864,2023,2023-05-16,POL00032,Property,Commercial Property,South,Broker,Active,23911.3,19399.81,False,0,,4368.63,2020.39,22869.92
EVT00001865,2023,2023-10-21,POL00375,Property,Commercial Property,South,Agent,Active,75813.28,74656.54,False,0,,17062.34,6937.77,69675.08
EVT00001866,2023,2023-03-05,POL00377,Motor,Private Motor,Central,Bancassurance,Active,165642.0,136668.9,False,0,,37140.4,17534.71,150444.59
EVT00001867,2023,2023-08-28,POL00284,Health,Retail Health,South,Direct,Expired,112917.98,102394.06,False,0,,19060.15,19662.4,102319.31
EVT00001868,2023,2023-08-10,POL00026,Health,Retail Health,South,Bancassurance,Expired,177873.24,137349.37,True,274352.77,Open,38971.78,12684.59,167293.43
EVT00001869,2023,2023-07-27,POL00251,Health,Retail Health,South,Broker,Expired,38455.17,35633.22,False,0,,4376.6,5335.26,33900.15
EVT00001870,2023,2023-08-24,POL00149,Property,Commercial Property,North,Broker,Expired,203370.59,168907.41,False,0,,59921.75,34882.18,200190.98
EVT00001871,2023,2023-06-23,POL00193,SME,SME Package,Central,Broker,Active,101130.76,99068.86,False,0,,26570.35,7999.29,94075.64
EVT00001872,2023,2023-03-31,POL00334,Health,Retail Health,North,Broker,Active,46660.51,41705.53,True,83306.61,Open,8258.16,3478.86,44988.75
EVT00001873,2023,2023-12-11,POL00265,Property,Commercial Property,East,Broker,Active,70947.56,64914.23,False,0,,14727.39,11751.01,60402.19
EVT00001874,2023,2023-10-19,POL00248,Property,Commercial Property,East,Agent,Active,64970.55,54284.46,False,0,,4370.81,11069.52,58378.71
EVT00001875,2023,2023-08-10,POL00354,SME,SME Package,Central,Agent,Active,211392.44,165114.25,True,317213.02,Settled,73015.88,16435.28,184589.74
EVT00001876,2023,2023-09-02,POL00321,Health,Retail Health,South,Bancassurance,Active,106974.77,85680.16,True,171078.58,Open,35995.14,10936.59,95722.16
EVT00001877,2023,2023-05-28,POL00015,Travel,Travel,North,Broker,Active,19100.31,16132.37,True,22279.04,Closed,4530.05,2931.89,16622.82
EVT00001878,2023,2023-08-08,POL00044,Motor,Private Motor,West,Direct,Expired,36042.6,31501.76,True,43096.32,Repudiated,6919.2,5356.63,33373.68
EVT00001879,2023,2023-04-08,POL00233,Travel,Travel,South,Direct,Active,8513.12,8355.51,False,0,,460.88,469.94,8138.44
EVT00001880,2023,2023-02-23,POL00261,Property,Commercial Property,West,Direct,Expired,162532.84,133387.63,False,0,,23488.98,18389.15,152444.38
EVT00001881,2023,2023-12-28,POL00268,Health,Retail Health,Central,Bancassurance,Expired,185792.29,172232.59,False,0,,42629.5,11158.74,174609.7
EVT00001882,2023,2023-08-12,POL00260,Travel,Travel,North,Direct,Expired,11011.68,9035.35,False,0,,2736.97,755.18,10048.62
EVT00001883,2023,2023-12-27,POL00152,Health,Retail Health,South,Broker,Expired,214776.25,174895.52,False,0,,19164.2,15120.96,200216.12
EVT00001884,2023,2023-03-25,POL00274,Motor,Private Motor,North,Direct,Active,127225.59,106215.37,True,3922.96,Open,13325.07,13811.09,122288.84
EVT00001885,2023,2023-09-16,POL00071,Health,Retail Health,Central,Direct,Expired,71636.3,68532.85,False,0,,7055.07,7285.41,65845.53
EVT00001886,2023,2023-05-29,POL00357,Travel,Travel,North,Broker,Expired,35298.79,30447.42,False,0,,8636.89,2030.21,33484.07
EVT00001887,2023,2023-08-28,POL00035,Travel,Travel,Central,Agent,Active,24331.41,22696.87,False,0,,3080.97,3248.64,22144.55
EVT00001888,2023,2023-07-18,POL00383,SME,SME Package,Central,Direct,Active,167644.13,139336.05,False,0,,30703.49,14252.12,161987.26
EVT00001889,2023,2023-08-02,POL00099,SME,SME Package,South,Agent,Expired,189912.97,163551.82,True,275424.95,Open,57320.14,10961.02,186496.16
EVT00001890,2023,2023-06-19,POL00043,Travel,Travel,West,Broker,Active,96763.27,81192.33,False,0,,17890.13,11210.39,96053.27
EVT00001891,2023,2023-05-21,POL00256,SME,SME Package,West,Direct,Active,168833.59,164125.98,False,0,,58645.94,12220.04,155417.91
EVT00001892,2023,2023-07-02,POL00003,Motor,Private Motor,North,Bancassurance,Active,79566.64,75327.66,False,0,,16652.21,5351.89,75786.75
EVT00001893,2023,2023-06-01,POL00037,Travel,Travel,West,Direct,Active,30580.41,24274.16,True,18745.44,Open,8591.63,3869.48,28159.86
EVT00001894,2023,2023-08-20,POL00003,Health,Retail Health,South,Broker,Active,201375.66,201280.59,True,281785.11,Settled,59642.37,32772.72,193225.68
EVT00001895,2023,2023-01-25,POL00011,Health,Retail Health,West,Broker,Active,139908.72,133259.22,True,231009.88,Repudiated,9545.82,7817.94,133480.33
EVT00001896,2023,2023-08-10,POL00277,SME,SME Package,Central,Broker,Active,137047.23,132684.0,False,0,,15592.87,18753.07,116739.21
EVT00001897,2023,2023-03-20,POL00327,Motor,Private Motor,Central,Bancassurance,Active,192017.39,188143.25,False,0,,60157.5,12969.01,171070.29
EVT00001898,2023,2023-07-13,POL00285,Property,Commercial Property,North,Broker,Active,137191.29,120955.62,False,0,,44492.77,15135.63,123896.17
EVT00001899,2023,2023-10-08,POL00385,Travel,Travel,East,Agent,Active,113632.26,103381.45,True,53629.34,Open,35962.49,14315.64,107290.51
EVT00001900,2023,2023-02-16,POL00024,Health,Retail Health,West,Agent,Active,138802.15,113479.95,False,0,,40616.65,7739.38,122838.55
EVT00001901,2023,2023-08-14,POL00182,SME,SME Package,Central,Broker,Active,67437.73,64766.04,True,25636.93,Settled,6478.71,5365.11,63022.46
EVT00001902,2023,2023-08-06,POL00341,Travel,Travel,West,Direct,Active,105578.48,95275.67,False,0,,8879.53,9516.75,97873.66
EVT00001903,2023,2023-10-20,POL00378,Property,Commercial Property,Central,Broker,Active,114182.37,107177.7,True,125807.84,Repudiated,29561.75,17672.86,101789.94
EVT00001904,2023,2023-05-24,POL00216,Health,Retail Health,South,Broker,Active,196998.05,149281.57,False,0,,52553.46,19498.22,185849.26
EVT00001905,2023,2023-10-30,POL00085,Travel,Travel,West,Bancassurance,Active,117466.99,90997.48,False,0,,12656.0,5911.34,106945.27
EVT00001906,2023,2023-03-17,POL00110,Motor,Private Motor,East,Agent,Cancelled,120281.79,117079.96,False,0,,22928.32,13842.61,107560.21
EVT00001907,2023,2023-03-15,POL00196,Property,Commercial Property,East,Direct,Active,124336.99,119238.41,False,0,,40826.71,10024.5,114268.83
EVT00001908,2023,2023-08-08,POL00113,Travel,Travel,North,Bancassurance,Active,208518.04,157794.72,True,66766.71,Repudiated,52920.4,25964.07,178363.57
EVT00001909,2023,2023-11-18,POL00162,Property,Commercial Property,Central,Bancassurance,Active,196377.26,161057.24,False,0,,36131.15,18063.74,174564.36
EVT00001910,2023,2023-08-20,POL00228,Travel,Travel,West,Direct,Active,133789.86,102931.03,False,0,,41403.74,16095.23,127478.14
EVT00001911,2023,2023-07-19,POL00384,Health,Retail Health,West,Agent,Active,21738.02,18988.77,True,23991.74,Settled,4412.35,2806.56,20799.61
EVT00001912,2023,2023-03-19,POL00086,Travel,Travel,Central,Broker,Active,124704.74,107348.77,True,8061.47,Closed,42130.93,17344.21,113455.01
EVT00001913,2023,2023-10-07,POL00122,SME,SME Package,West,Agent,Active,206358.69,195336.62,False,0,,49445.7,19271.04,178135.5
EVT00001914,2023,2023-01-04,POL00052,Health,Retail Health,Central,Bancassurance,Expired,174237.25,134959.45,False,0,,51337.93,9313.31,169729.38
EVT00001915,2023,2023-05-21,POL00206,Travel,Travel,Central,Agent,Expired,17979.97,16119.66,True,25884.37,Closed,2989.83,2317.09,15905.89
EVT00001916,2023,2023-11-11,POL00362,SME,SME Package,West,Direct,Active,104273.74,79410.19,False,0,,6597.57,11867.17,95831.35
EVT00001917,2023,2023-12-03,POL00212,SME,SME Package,South,Broker,Active,154389.6,116304.38,False,0,,18656.08,9757.88,135186.82
EVT00001918,2023,2023-02-17,POL00112,Motor,Private Motor,East,Direct,Active,17054.11,16389.67,False,0,,4311.89,925.28,14820.82
EVT00001919,2023,2023-09-05,POL00269,Travel,Travel,Central,Broker,Active,158712.57,130150.52,True,106926.71,Closed,12919.39,9510.93,136426.74
EVT00001920,2023,2023-10-01,POL00027,Motor,Private Motor,South,Broker,Cancelled,176175.11,169605.18,True,171288.52,Repudiated,14825.0,23186.77,160148.74
EVT00001921,2023,2023-05-17,POL00309,Motor,Private Motor,North,Bancassurance,Expired,103470.86,89150.72,True,164712.32,Closed,25003.0,9243.25,100024.93
EVT00001922,2023,2023-08-05,POL00183,Travel,Travel,Central,Direct,Active,214981.26,192112.9,False,0,,69760.09,38408.09,209157.51
EVT00001923,2023,2023-03-02,POL00372,Travel,Travel,East,Agent,Active,54200.99,42476.13,False,0,,6265.03,6223.31,51452.23
EVT00001924,2023,2023-07-21,POL00182,SME,SME Package,West,Direct,Active,202403.26,182234.79,False,0,,19064.49,21676.11,175214.25
EVT00001925,2023,2023-04-27,POL00287,Health,Retail Health,North,Broker,Active,26810.39,23855.96,False,0,,6664.17,3579.97,26794.02
EVT00001926,2023,2023-08-10,POL00117,Health,Retail Health,East,Agent,Active,218445.03,184195.49,False,0,,52000.54,18143.53,193786.05
EVT00001927,2023,2023-11-20,POL00200,Motor,Private Motor,West,Broker,Active,176478.34,169708.59,False,0,,29407.09,25506.45,159149.32
EVT00001928,2023,2023-08-15,POL00294,Property,Commercial Property,Central,Direct,Active,203374.56,177294.63,False,0,,66504.41,26289.97,185824.19
EVT00001929,2023,2023-02-20,POL00002,Property,Commercial Property,North,Broker,Expired,24307.58,22268.2,False,0,,5239.34,3255.25,24098.99
EVT00001930,2023,2023-03-07,POL00117,Property,Commercial Property,East,Bancassurance,Active,196544.15,182060.49,True,200296.86,Repudiated,57638.22,17180.75,188759.35
EVT00001931,2023,2023-01-16,POL00303,Health,Retail Health,Central,Bancassurance,Active,143027.45,115901.01,True,240716.26,Closed,25376.75,23006.88,129036.81
EVT00001932,2023,2023-07-31,POL00295,SME,SME Package,West,Broker,Active,196826.64,168071.06,False,0,,17110.98,28936.1,196529.86
EVT00001933,2023,2023-12-15,POL00223,Motor,Private Motor,North,Broker,Cancelled,166280.36,162758.15,True,243394.25,Open,15019.8,26667.02,144531.04
EVT00001934,2023,2023-11-13,POL00358,Health,Retail Health,East,Agent,Active,217576.34,202628.74,False,0,,47022.17,36083.61,200873.73
EVT00001935,2023,2023-01-14,POL00380,Motor,Private Motor,North,Bancassurance,Expired,138224.86,114982.27,False,0,,18359.5,14163.72,123179.38
EVT00001936,2023,2023-07-12,POL00316,Health,Retail Health,South,Broker,Expired,82297.91,71144.92,False,0,,26532.0,8761.15,73745.14
EVT00001937,2023,2023-11-21,POL00027,Motor,Private Motor,Central,Bancassurance,Active,167340.88,141386.73,True,177322.69,Settled,45268.93,22351.71,164670.82
EVT00001938,2023,2023-01-14,POL00172,Property,Commercial Property,Central,Broker,Active,111025.13,95444.74,False,0,,14301.42,6888.95,104494.45
EVT00001939,2023,2023-05-28,POL00111,SME,SME Package,East,Agent,Cancelled,165505.63,137970.56,True,215927.0,Closed,49572.75,25096.18,147409.73
EVT00001940,2023,2023-07-04,POL00350,Property,Commercial Property,Central,Bancassurance,Active,46280.4,45246.09,True,3063.73,Repudiated,12796.92,8069.97,39797.24
EVT00001941,2023,2023-08-27,POL00142,Travel,Travel,North,Direct,Active,69991.07,67006.98,True,14412.29,Settled,18128.02,8852.95,65014.53
EVT00001942,2023,2023-08-06,POL00302,Property,Commercial Property,South,Agent,Active,153899.18,126563.35,False,0,,20872.49,16514.24,145834.05
EVT00001943,2023,2023-02-13,POL00049,SME,SME Package,South,Agent,Active,178530.93,156305.99,True,233198.74,Repudiated,60612.81,10917.28,157271.39
EVT00001944,2023,2023-02-09,POL00167,Motor,Private Motor,North,Direct,Active,110052.79,93890.24,False,0,,36712.13,5714.13,106725.32
EVT00001945,2023,2023-07-28,POL00281,Travel,Travel,North,Agent,Active,93942.5,82775.21,False,0,,8329.15,13990.69,91673.08
EVT00001946,2023,2023-04-11,POL00329,SME,SME Package,North,Broker,Expired,182257.25,166607.99,True,265857.55,Open,29468.5,15350.82,174239.63
EVT00001947,2023,2023-12-23,POL00007,Travel,Travel,North,Agent,Active,19496.72,19296.57,False,0,,2935.66,2614.79,19328.21
EVT00001948,2023,2023-10-29,POL00010,Property,Commercial Property,South,Broker,Active,28262.2,23240.54,True,22326.67,Repudiated,1724.01,2570.58,25108.54
EVT00001949,2023,2023-01-17,POL00290,Health,Retail Health,North,Agent,Cancelled,93180.61,90684.22,True,124927.63,Closed,8257.43,14990.38,83087.41
EVT00001950,2023,2023-10-01,POL00164,Health,Retail Health,Central,Broker,Active,45333.36,38220.99,True,5163.96,Open,13831.25,2937.75,39945.95
EVT00001951,2023,2023-05-05,POL00158,Health,Retail Health,South,Agent,Active,144049.38,121131.74,False,0,,48488.04,9388.66,127080.59
EVT00001952,2023,2023-08-08,POL00376,SME,SME Package,East,Direct,Expired,95284.73,78212.28,True,54274.87,Repudiated,13294.16,14725.34,89702.17
EVT00001953,2023,2023-08-21,POL00003,Health,Retail Health,East,Bancassurance,Active,64736.01,60615.94,False,0,,14565.79,6237.91,59271.63
EVT00001954,2023,2023-12-19,POL00326,Travel,Travel,South,Direct,Active,124631.05,112949.59,True,107447.9,Closed,19550.05,19757.65,107658.45
EVT00001955,2023,2023-05-07,POL00091,Travel,Travel,West,Direct,Expired,127296.76,97583.65,False,0,,40629.01,22258.77,115262.1
EVT00001956,2023,2023-07-09,POL00328,SME,SME Package,North,Bancassurance,Active,30307.99,26312.89,False,0,,3508.23,3108.44,28405.88
EVT00001957,2023,2023-12-25,POL00082,Property,Commercial Property,West,Direct,Expired,91487.02,85075.59,False,0,,13852.89,11248.79,87352.84
EVT00001958,2023,2023-03-19,POL00209,Health,Retail Health,Central,Direct,Expired,40668.35,32560.59,False,0,,11244.53,4086.09,40203.38
EVT00001959,2023,2023-04-25,POL00153,Motor,Private Motor,East,Bancassurance,Active,143882.17,138969.0,False,0,,25251.94,10869.87,135795.2
EVT00001960,2023,2023-06-01,POL00166,Property,Commercial Property,South,Direct,Active,77647.01,72776.27,True,82015.92,Repudiated,22163.38,7852.33,72270.73
EVT00001961,2023,2023-12-11,POL00290,Travel,Travel,Central,Broker,Active,167434.76,157343.34,False,0,,12247.72,10465.27,163929.78
EVT00001962,2023,2023-08-31,POL00257,Motor,Private Motor,North,Bancassurance,Expired,117237.04,93693.91,False,0,,6889.8,6214.24,113832.53
EVT00001963,2023,2023-10-11,POL00067,Travel,Travel,North,Bancassurance,Active,172303.29,162536.57,False,0,,22771.76,22358.21,167509.42
EVT00001964,2023,2023-08-15,POL00365,Motor,Private Motor,Central,Broker,Active,66320.88,53189.45,True,17254.64,Settled,11239.37,5009.86,64015.04
EVT00001965,2023,2023-07-27,POL00204,Health,Retail Health,East,Direct,Expired,166717.03,166362.55,False,0,,27771.74,23561.96,150323.89
EVT00001966,2023,2023-10-21,POL00106,Health,Retail Health,Central,Agent,Active,166586.86,149306.78,False,0,,39844.7,14838.69,146977.04
